CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureAgeRatio,IsSenior,CreditScoreBucket,ProductsPerBalance,IsLowCredit,HighBalance,AgeBucket
668,Spain,Male,38,1,147904.31,1,1,1,69370.05,0,2.1321061466420725,0.026315788781163457,0,good,6.7610824790536596e-06,0,1,"(30, 45]"
783,Germany,Female,41,5,106640.5,1,1,0,176945.96,0,0.6026727030071629,0.12195121653777521,0,excellent,9.377212436059133e-06,0,1,"(30, 45]"
766,Germany,Female,28,4,90696.78,1,0,1,21597.2,0,4.1994693754653625,0.14285713775510223,0,excellent,1.1025628190678978e-05,0,0,"(0, 30]"
704,Spain,Female,36,2,175509.8,2,1,0,152039.67,0,1.154368461855025,0.05555555401234573,0,good,1.1395310146156248e-05,0,1,"(30, 45]"
722,France,Male,40,6,0.0,2,1,1,111893.09,0,0.0,0.1499999962500001,0,good,2.0,0,0,"(30, 45]"
692,France,Female,34,7,0.0,2,1,0,195074.62,0,0.0,0.20588234688581333,0,good,2.0,0,0,"(30, 45]"
584,France,Female,35,2,114321.28,2,0,0,15959.01,0,7.163431816437019,0.057142855510204135,0,medium,1.7494402665867056e-05,1,1,"(30, 45]"
644,Germany,Female,51,4,95560.04,1,0,0,72628.84,1,1.3157313265458221,0.0784313710111496,1,medium,1.046451566454279e-05,0,0,"(45, 60]"
598,Germany,Female,50,5,88379.81,3,0,1,64157.24,1,1.377550062917645,0.09999999800000005,1,medium,3.39440202007653e-05,1,0,"(45, 60]"
733,Germany,Male,48,7,85915.52,1,1,1,23860.5,0,3.600742649835471,0.14583333029513895,1,good,1.1639205126092164e-05,0,0,"(45, 60]"
615,Germany,Male,58,3,72309.3,1,1,1,85687.09,1,0.8438762478589964,0.05172413703923902,1,medium,1.3829288496936121e-05,0,0,"(45, 60]"
850,France,Female,39,2,0.0,2,1,0,179451.42,0,0.0,0.05128204996712693,0,excellent,2.0,0,0,"(30, 45]"
521,France,Male,43,8,0.0,1,1,1,93180.09,0,0.0,0.18604650730124403,0,medium,1.0,1,0,"(30, 45]"
675,France,Male,69,1,0.0,2,1,0,157097.09,0,0.0,0.014492753413148502,1,good,2.0,0,0,"(60, 100]"
746,France,Male,58,3,0.0,3,1,1,80344.96,1,0.0,0.05172413703923902,1,good,3.0,0,0,"(45, 60]"
770,France,Female,33,4,0.0,1,1,0,26080.54,1,0.0,0.12121211753902675,0,excellent,1.0,0,0,"(30, 45]"
618,France,Male,30,3,133844.22,1,1,1,31406.93,0,4.2616142359580635,0.09999999666666677,0,medium,7.471316495277157e-06,0,1,"(0, 30]"
556,France,Male,36,7,154872.08,2,1,1,32044.64,0,4.83301045027084,0.19444443904321004,0,medium,1.2913800125883724e-05,1,1,"(30, 45]"
749,France,Female,27,9,0.0,2,1,0,132734.87,0,0.0,0.3333333209876548,0,good,2.0,0,0,"(0, 30]"
702,Spain,Male,43,6,116121.67,1,1,0,61602.42,0,1.885017991145721,0.13953488047593302,0,good,8.611582906249056e-06,0,1,"(30, 45]"
555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1,2.5930505291297243,0.1428571394557824,0,medium,9.33658869059012e-06,1,1,"(30, 45]"
587,France,Male,47,6,71026.77,1,1,0,57962.41,0,1.2253936645970138,0.12765957175192402,1,medium,1.4079000368447438e-05,1,0,"(45, 60]"
639,France,Male,38,3,0.0,1,1,0,42862.82,0,0.0,0.07894736634349037,0,medium,1.0,0,0,"(30, 45]"
643,France,Male,33,4,0.0,2,1,1,152992.04,0,0.0,0.12121211753902675,0,medium,2.0,0,0,"(30, 45]"
600,France,Female,41,1,0.0,2,1,1,91193.65,0,0.0,0.024390243307555043,0,medium,2.0,0,0,"(30, 45]"
651,France,Male,53,7,0.0,2,1,1,130132.41,0,0.0,0.13207546920612323,1,good,2.0,0,0,"(45, 60]"
666,France,Female,27,4,0.0,2,0,0,88751.45,0,0.0,0.1481481426611799,0,good,2.0,0,0,"(0, 30]"
520,France,Female,39,6,145644.05,1,0,0,104118.93,0,1.398823921822873,0.1538461499013808,0,medium,6.8660074612903085e-06,1,1,"(30, 45]"
650,Spain,Female,50,7,129667.77,1,0,0,42028.16,0,3.085259264191312,0.13999999720000006,1,medium,7.71195716593903e-06,0,1,"(45, 60]"
564,Germany,Male,33,3,109341.87,1,1,0,75632.78,0,1.4456941817893552,0.09090908815427007,0,medium,9.145543737785555e-06,1,1,"(30, 45]"
586,France,Male,64,1,0.0,2,1,1,53710.23,0,0.0,0.015624999755859379,1,medium,2.0,1,0,"(60, 100]"
617,France,Female,35,5,0.0,2,0,1,13066.3,0,0.0,0.14285713877551032,0,medium,2.0,0,0,"(30, 45]"
712,Spain,Female,30,6,0.0,2,1,0,152417.97,0,0.0,0.19999999333333354,0,good,2.0,0,0,"(0, 30]"
654,France,Male,55,3,87485.67,1,1,1,3299.01,0,26.518764712286785,0.05454545355371903,1,good,1.1430312755074574e-05,0,0,"(45, 60]"
605,France,Male,27,9,0.0,2,1,0,198091.81,0,0.0,0.3333333209876548,0,medium,2.0,0,0,"(0, 30]"
491,France,Female,36,0,53369.13,1,1,1,103934.12,0,0.5134899876911115,0.0,0,low,1.8737072590979262e-05,1,0,"(30, 45]"
707,France,Female,35,9,0.0,2,1,1,70403.65,0,0.0,0.2571428497959186,0,good,2.0,0,0,"(30, 45]"
638,Spain,Male,34,5,146679.77,1,1,0,102179.86,0,1.4355056857443775,0.1470588192041524,0,medium,6.817526251055268e-06,0,1,"(30, 45]"
683,France,Male,43,2,112499.42,2,1,0,30375.18,0,3.703662661300981,0.04651162682531101,0,good,1.777771140765519e-05,0,1,"(30, 45]"
815,Spain,Female,38,2,48387.0,1,1,0,184796.84,0,0.26183889291471735,0.05263157756232691,0,excellent,2.066628089608994e-05,0,0,"(30, 45]"
645,Spain,Male,38,1,68079.8,1,0,1,166264.89,0,0.40946588302311165,0.026315788781163457,0,medium,1.4688429043136978e-05,0,0,"(30, 45]"
645,Germany,Male,49,4,160133.88,1,0,1,88391.97,0,1.8116337943162528,0.08163265139525201,1,medium,6.244735687815172e-06,0,1,"(45, 60]"
683,France,Male,30,4,66190.33,1,1,1,115186.97,0,0.574633832276562,0.13333332888888902,0,good,1.5107718790361214e-05,0,0,"(0, 30]"
705,France,Female,37,10,0.0,2,1,1,13935.53,1,0.0,0.2702702629656686,0,good,2.0,0,0,"(30, 45]"
647,France,Male,35,4,123761.68,1,1,0,83910.4,0,1.4749265883433411,0.11428571102040827,0,medium,8.079980168496675e-06,0,1,"(30, 45]"
786,Germany,Female,33,0,122325.58,1,0,0,34712.34,1,3.523979656700644,0.0,0,excellent,8.174838207689613e-06,0,1,"(30, 45]"
534,France,Male,41,9,0.0,2,1,0,13871.34,0,0.0,0.21951218976799539,0,medium,2.0,1,0,"(30, 45]"
602,Spain,Female,42,1,138912.17,1,1,1,139494.75,0,0.995823642101256,0.0238095232426304,0,medium,7.198741487218238e-06,0,1,"(30, 45]"
695,France,Female,42,0,0.0,2,0,1,140724.64,0,0.0,0.0,0,good,2.0,0,0,"(30, 45]"
553,Germany,Female,25,7,128524.19,2,1,0,20682.46,0,6.214163595325983,0.27999998880000043,0,medium,1.556115186447108e-05,1,1,"(0, 30]"
516,Spain,Female,31,3,0.0,2,1,0,124202.26,0,0.0,0.09677419042663901,0,medium,2.0,1,0,"(30, 45]"
655,France,Female,34,3,0.0,2,1,0,159638.77,0,0.0,0.08823529152249143,0,good,2.0,0,0,"(30, 45]"
849,Germany,Female,49,9,132934.89,1,1,0,171056.65,1,0.777139561655293,0.18367346563931702,1,excellent,7.5224230266183184e-06,0,1,"(45, 60]"
520,Germany,Male,43,3,150805.17,3,0,1,25333.03,1,5.9529069358875395,0.06976744023796651,0,medium,1.9893085276285444e-05,1,1,"(30, 45]"
568,Spain,Female,46,3,0.0,2,1,1,29372.62,0,0.0,0.06521738988657848,1,medium,2.0,1,0,"(45, 60]"
695,Spain,Male,32,9,0.0,3,0,1,38533.79,0,0.0,0.2812499912109378,0,good,3.0,0,0,"(30, 45]"
807,Spain,Female,28,7,165969.26,3,1,0,156122.13,1,1.0630732491219337,0.24999999107142887,0,excellent,1.8075527507157003e-05,0,1,"(0, 30]"
642,Germany,Female,36,2,124495.98,3,1,1,57904.22,1,2.1500329336592388,0.05555555401234573,0,medium,2.409697006304892e-05,0,1,"(30, 45]"
703,Germany,Male,39,1,141559.5,1,1,1,31257.1,1,4.528875039446114,0.025641024983563465,0,good,7.06411746214516e-06,0,1,"(30, 45]"
556,France,Male,38,2,114756.14,1,1,0,193214.05,0,0.5939326876042714,0.05263157756232691,0,medium,8.714054742040451e-06,1,1,"(30, 45]"
585,France,Female,30,6,0.0,2,1,1,137757.69,0,0.0,0.19999999333333354,0,medium,2.0,1,0,"(0, 30]"
587,Germany,Female,49,7,155393.98,2,1,0,13308.2,1,11.676558812485794,0.14285713994169102,1,medium,1.2870428632894061e-05,1,1,"(45, 60]"
524,Spain,Female,32,6,0.0,1,1,1,132861.9,1,0.0,0.1874999941406252,0,medium,1.0,1,0,"(30, 45]"
556,Germany,Female,31,1,128663.81,2,1,0,125083.29,0,1.0286250865241184,0.032258063475546335,0,medium,1.5544265755337454e-05,1,1,"(30, 45]"
504,Spain,Male,44,4,113522.64,1,1,1,12405.2,0,9.151214006291617,0.09090908884297526,0,medium,8.808737986202697e-06,1,1,"(30, 45]"
731,Spain,Female,26,3,0.0,2,1,0,37697.29,0,0.0,0.11538461094674572,0,good,2.0,0,0,"(0, 30]"
651,France,Male,34,3,0.0,2,1,1,105599.65,0,0.0,0.08823529152249143,0,good,2.0,0,0,"(30, 45]"
675,Spain,Female,40,8,79035.95,1,1,0,142783.98,1,0.5535351374814349,0.19999999500000012,0,good,1.2652310090407082e-05,0,0,"(30, 45]"
657,Spain,Female,22,6,0.0,3,0,1,168412.07,1,0.0,0.27272726033057904,0,good,3.0,0,0,"(0, 30]"
686,Germany,Male,33,9,141918.09,2,0,1,184036.47,0,0.7711411221875145,0.2727272644628102,0,good,1.4092536810939248e-05,0,1,"(30, 45]"
690,France,Female,35,9,107944.33,2,0,0,48478.47,0,2.226644735235525,0.2571428497959186,0,good,1.85278974088087e-05,0,1,"(30, 45]"
567,France,Male,36,7,0.0,2,0,1,3896.08,0,0.0,0.19444443904321004,0,medium,2.0,1,0,"(30, 45]"
557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1,0.9068705133051911,0.017543859341335802,1,medium,8.330269876586219e-06,1,1,"(45, 60]"
446,Spain,Female,45,10,125191.69,1,1,1,128260.86,1,0.9760708761739469,0.22222221728395075,1,low,7.987686821011673e-06,1,1,"(30, 45]"
850,France,Male,31,1,96399.31,2,1,0,106534.15,0,0.9048676879582288,0.032258063475546335,0,excellent,2.074682124984868e-05,0,0,"(30, 45]"
637,France,Male,41,2,0.0,2,0,1,102515.42,0,0.0,0.048780486615110086,0,medium,2.0,0,0,"(30, 45]"
499,France,Male,60,7,76961.6,2,1,1,83643.87,0,0.9201104635531558,0.11666666472222226,1,low,2.5986648060226652e-05,1,0,"(45, 60]"
622,Germany,Female,34,7,98675.74,1,1,0,138906.85,1,0.7103734624987149,0.20588234688581333,0,medium,1.0134100498253184e-05,0,0,"(30, 45]"
684,Germany,Male,37,1,126817.13,2,1,1,29995.83,1,4.227825334247199,0.027027026296566857,0,good,1.5770615762903933e-05,0,1,"(30, 45]"
612,France,Male,32,3,121394.42,1,1,0,164081.42,0,0.7398425732740498,0.0937499970703126,0,medium,8.237543063815752e-06,0,1,"(30, 45]"
813,Germany,Female,29,5,106059.4,1,0,0,187976.88,1,0.5642151311344021,0.17241378715814526,0,excellent,9.428589746974366e-06,0,1,"(0, 30]"
850,Germany,Male,44,2,112755.34,2,0,0,158171.36,0,0.712868246181149,0.04545454442148763,0,excellent,1.7737361819299917e-05,0,1,"(30, 45]"
795,Spain,Male,29,4,0.0,2,0,0,155711.64,0,0.0,0.13793102972651622,0,excellent,2.0,0,0,"(0, 30]"
628,Spain,Female,55,7,0.0,3,1,0,85890.75,1,0.0,0.12727272495867772,1,medium,3.0,0,0,"(45, 60]"
565,Germany,Female,38,7,145400.69,2,1,1,83844.79,0,1.734164877725448,0.18421052146814418,0,medium,1.3754998308479083e-05,1,1,"(30, 45]"
601,France,Male,39,3,72647.64,1,1,0,41777.9,1,1.7389011893431956,0.0769230749506904,0,medium,1.3764882591057451e-05,0,0,"(30, 45]"
802,Spain,Male,40,4,0.0,2,1,1,81908.09,0,0.0,0.09999999750000006,0,excellent,2.0,0,0,"(30, 45]"
614,Germany,Female,37,6,96340.81,2,1,1,139377.24,1,0.691223402036866,0.16216215777940116,0,medium,2.0759418989533206e-05,0,0,"(30, 45]"
434,Spain,Male,55,6,0.0,1,0,1,73562.05,1,0.0,0.10909090710743806,1,low,1.0,1,0,"(45, 60]"
522,Germany,Male,32,8,124450.36,2,1,1,165786.1,0,0.7506682405777645,0.24999999218750027,0,medium,1.6070535508812438e-05,1,1,"(30, 45]"
550,Germany,Male,36,2,113877.23,2,1,0,174921.91,0,0.6510175311906266,0.05555555401234573,0,medium,1.7562619299579913e-05,1,1,"(30, 45]"
599,Spain,Male,25,3,0.0,2,1,1,120790.02,0,0.0,0.11999999520000018,0,medium,2.0,1,0,"(0, 30]"
493,France,Female,36,5,148667.81,2,1,0,56092.51,0,2.650403948715249,0.1388888850308643,0,low,1.3452720849786852e-05,1,1,"(30, 45]"
755,France,Male,34,3,0.0,2,1,1,158816.03,0,0.0,0.08823529152249143,0,excellent,2.0,0,0,"(30, 45]"
605,France,Female,62,4,111065.93,2,0,1,125660.99,0,0.8838536923759406,0.06451612799167536,1,medium,1.80071601871052e-05,0,1,"(60, 100]"
708,France,Male,41,0,0.0,1,1,0,128400.62,0,0.0,0.0,0,good,1.0,0,0,"(30, 45]"
699,France,Male,44,8,158697.61,1,1,0,107181.22,0,1.4806475425314187,0.18181817768595052,0,good,6.30125241802685e-06,0,1,"(30, 45]"
763,France,Female,53,4,0.0,1,1,0,77203.72,1,0.0,0.07547169668921327,1,excellent,1.0,0,0,"(45, 60]"
743,Spain,Male,25,6,0.0,2,1,0,129740.11,0,0.0,0.23999999040000036,0,good,2.0,0,0,"(0, 30]"
660,France,Female,48,0,90044.32,2,0,1,187604.97,1,0.47996766823139086,0.0,1,good,2.2211037730778233e-05,0,0,"(45, 60]"
619,Germany,Male,38,10,84651.79,1,1,1,184754.26,0,0.45818586266720884,0.26315788781163457,0,medium,1.1812959738243713e-05,0,0,"(30, 45]"
739,Germany,Male,32,3,102128.27,1,1,0,63981.37,1,1.5962188680611837,0.0937499970703126,0,good,9.79151226675761e-06,0,1,"(30, 45]"
769,Germany,Male,60,9,148846.39,1,1,0,192831.67,1,0.7718980497302549,0.14999999750000004,1,excellent,6.7182904584353135e-06,0,1,"(45, 60]"
692,France,Male,69,10,154953.94,1,1,1,70849.47,0,2.1870867911617817,0.14492753413148501,1,good,6.4534889949297514e-06,0,1,"(60, 100]"
560,France,Female,30,0,108883.29,1,1,0,27914.95,0,3.9005368089894286,0.0,0,medium,9.184061355407654e-06,1,1,"(0, 30]"
607,France,Female,48,4,112070.86,3,1,0,173568.3,1,0.6456873749374414,0.08333333159722227,1,medium,2.6768539399631628e-05,0,1,"(45, 60]"
630,Germany,Male,29,6,131354.39,1,0,1,9324.31,1,14.087304045651926,0.20689654458977433,0,medium,7.612934650036058e-06,0,1,"(0, 30]"
767,Germany,Female,45,7,132746.2,2,1,0,26628.88,1,4.985046310434948,0.1555555520987655,1,excellent,1.5066231152144827e-05,0,1,"(30, 45]"
543,France,Female,34,8,0.0,2,0,1,145601.8,0,0.0,0.23529411072664383,0,medium,2.0,1,0,"(30, 45]"
776,France,Male,39,8,125211.55,2,1,0,144496.07,0,0.8665394844242715,0.20512819986850772,0,excellent,1.597283978323259e-05,0,1,"(30, 45]"
535,Spain,Male,58,1,0.0,2,1,1,11779.98,1,0.0,0.017241379013079674,1,medium,2.0,1,0,"(45, 60]"
549,Germany,Male,36,6,139422.37,1,0,0,83983.39,1,1.6601183876757046,0.16666666203703717,0,medium,7.172398716226699e-06,1,1,"(30, 45]"
844,France,Female,28,4,0.0,2,0,1,123318.37,0,0.0,0.14285713775510223,0,excellent,2.0,0,0,"(0, 30]"
586,Germany,Female,47,5,157099.47,2,1,1,65481.86,0,2.399129621510459,0.10638297645993668,1,medium,1.27307066617942e-05,1,1,"(45, 60]"
583,France,Male,40,3,0.0,2,1,0,47728.0,0,0.0,0.07499999812500005,0,medium,2.0,1,0,"(30, 45]"
701,Spain,Male,26,5,83600.24,1,0,1,59195.05,0,1.4122843041536026,0.1923076849112429,0,good,1.1961545067991814e-05,0,0,"(0, 30]"
726,France,Male,28,2,0.0,1,0,0,98060.51,0,0.0,0.07142856887755111,0,good,1.0,0,0,"(0, 30]"
829,Germany,Male,36,4,81795.74,2,1,0,90106.94,0,0.9077629314578016,0.11111110802469146,0,excellent,2.4450852197777072e-05,0,0,"(30, 45]"
749,Spain,Male,38,9,129378.32,1,1,1,13549.34,0,9.548680599235928,0.2368420990304711,0,good,7.729210510613288e-06,0,1,"(30, 45]"
743,France,Female,46,9,0.0,1,1,0,113436.08,0,0.0,0.19565216965973545,1,good,1.0,0,0,"(45, 60]"
619,Spain,Female,56,7,0.0,2,1,1,42442.21,0,0.0,0.12499999776785718,1,medium,2.0,0,0,"(45, 60]"
699,France,Male,22,9,99339.0,1,1,0,68297.61,1,1.4545018485792622,0.4090908904958686,0,good,1.00664384940608e-05,0,0,"(0, 30]"
749,Spain,Male,36,7,0.0,2,0,0,80134.65,0,0.0,0.19444443904321004,0,good,2.0,0,0,"(30, 45]"
600,Germany,Female,29,6,74430.1,2,1,1,96051.1,0,0.7749010682774596,0.20689654458977433,0,medium,2.6870488277077725e-05,0,0,"(0, 30]"
760,Spain,Male,38,3,91241.85,1,0,1,80682.35,0,1.1308774471599938,0.07894736634349037,0,excellent,1.0959762874570445e-05,0,0,"(30, 45]"
528,Germany,Male,32,2,99092.45,1,0,1,111149.98,0,0.8915201784031673,0.06249999804687507,0,medium,1.0091484351387504e-05,1,0,"(30, 45]"
630,France,Female,26,5,0.0,2,1,0,182612.38,0,0.0,0.1923076849112429,0,medium,2.0,0,0,"(0, 30]"
683,Germany,Female,39,2,100062.16,2,1,0,109201.43,0,0.9163081472383989,0.05128204996712693,0,good,1.9987375973335242e-05,0,1,"(30, 45]"
677,Germany,Female,26,6,98723.67,1,0,1,151146.67,0,0.6531647041866474,0.23076922189349144,0,good,1.0129180477382199e-05,0,0,"(0, 30]"
669,Spain,Male,29,9,0.0,1,1,1,93901.61,0,0.0,0.3103448168846615,0,good,1.0,0,0,"(0, 30]"
693,France,Male,43,6,128760.32,1,1,0,36342.79,0,3.5429398787615662,0.13953488047593302,0,good,7.766307459414053e-06,0,1,"(30, 45]"
612,Spain,Female,52,5,144772.69,1,0,0,98302.57,1,1.4727253824445004,0.09615384430473377,1,medium,6.907332402731463e-06,0,1,"(45, 60]"
719,Spain,Male,44,4,0.0,1,0,0,84972.9,1,0.0,0.09090908884297526,0,good,1.0,0,0,"(30, 45]"
702,France,Male,26,2,71281.29,1,1,1,108747.12,1,0.6554774967773356,0.07692307396449716,0,good,1.4028729997310695e-05,0,0,"(0, 30]"
755,France,Male,29,9,117035.89,1,1,1,21862.19,0,5.353347034064138,0.3103448168846615,0,excellent,8.54431453193946e-06,0,1,"(0, 30]"
514,France,Male,26,1,0.0,2,0,0,121551.93,0,0.0,0.03846153698224858,0,medium,2.0,1,0,"(0, 30]"
753,France,Female,40,0,3768.69,2,1,0,177065.24,1,0.021284188810738437,0.0,0,excellent,0.0005305476047102016,0,0,"(30, 45]"
548,Germany,Female,36,2,108913.84,2,1,1,140460.01,0,0.7754081748906652,0.05555555401234573,0,medium,1.8362970555711233e-05,1,1,"(30, 45]"
850,Germany,Male,28,2,101100.22,2,1,1,35337.31,0,2.861004983037447,0.07142856887755111,0,excellent,1.9782154953224105e-05,0,1,"(0, 30]"
612,France,Female,38,7,110615.47,1,1,1,193502.93,0,0.5716475197529483,0.18421052146814418,0,medium,9.040245091892736e-06,0,1,"(30, 45]"
628,Germany,Male,33,8,152143.89,1,1,1,32174.03,0,4.728779391181995,0.2424242350780535,0,medium,6.572682132143905e-06,0,1,"(30, 45]"
479,France,Male,47,6,121797.09,1,0,1,5811.9,1,20.956501312659114,0.12765957175192402,1,low,8.210309373488534e-06,1,1,"(45, 60]"
724,France,Female,41,5,109798.25,1,0,1,149593.61,0,0.7339768724029457,0.12195121653777521,0,good,9.107530333768218e-06,0,1,"(30, 45]"
512,Germany,Male,41,7,122403.24,1,0,1,37439.9,1,3.2693260397792376,0.1707317031528853,0,medium,8.16965163951837e-06,1,1,"(30, 45]"
638,France,Female,43,3,145860.98,1,1,1,142763.51,1,1.0216965105367493,0.06976744023796651,0,medium,6.855796143724361e-06,0,1,"(30, 45]"
834,Spain,Male,40,7,0.0,2,0,0,45038.74,0,0.0,0.17499999562500013,0,excellent,2.0,0,0,"(30, 45]"
781,France,Male,29,9,0.0,2,0,0,172097.4,0,0.0,0.3103448168846615,0,excellent,2.0,0,0,"(0, 30]"
707,Germany,Female,48,7,105086.74,1,1,1,180344.69,1,0.5826993852683842,0.14583333029513895,1,good,9.515857891700781e-06,0,1,"(45, 60]"
670,France,Male,22,2,114991.45,1,1,1,37392.56,0,3.075249461307938,0.09090908677685969,0,good,8.696223099864383e-06,0,1,"(0, 30]"
663,Spain,Female,33,8,96769.04,1,1,1,36864.05,0,2.6250246513167967,0.2424242350780535,0,good,1.0333776859036124e-05,0,0,"(30, 45]"
624,France,Female,23,5,0.0,2,0,0,132418.59,0,0.0,0.21739129489603065,0,medium,2.0,0,0,"(0, 30]"
598,France,Female,34,4,0.0,2,0,0,60894.26,0,0.0,0.11764705536332191,0,medium,2.0,1,0,"(30, 45]"
619,Germany,Male,23,5,132725.1,1,1,1,143913.33,0,0.9222571668592322,0.21739129489603065,0,medium,7.5343131456435466e-06,0,1,"(0, 30]"
792,France,Female,70,3,0.0,2,1,1,172240.27,0,0.0,0.04285714224489797,1,excellent,2.0,0,0,"(60, 100]"
683,France,Female,26,7,0.0,2,1,0,86619.77,0,0.0,0.26923075887574005,0,good,2.0,0,0,"(0, 30]"
691,France,Female,33,6,0.0,2,1,0,164074.89,0,0.0,0.18181817630854014,0,good,2.0,0,0,"(30, 45]"
765,Spain,Female,33,5,84557.82,1,1,1,69039.43,0,1.224775754938522,0.15151514692378343,0,excellent,1.1826087450132344e-05,0,0,"(30, 45]"
508,France,Male,49,1,93817.41,2,1,1,132468.76,1,0.7082229047761281,0.020408162848813003,1,medium,2.1317777608893607e-05,1,0,"(45, 60]"
637,France,Female,33,9,113913.53,1,0,1,65316.5,0,1.744023791817626,0.2727272644628102,0,medium,8.778511397975307e-06,0,1,"(30, 45]"
667,Germany,Female,44,5,140406.68,2,0,1,57164.19,0,2.456199939114746,0.11363636105371908,0,good,1.4244235073181182e-05,0,1,"(30, 45]"
575,Spain,Female,22,8,105229.34,1,1,1,34397.08,0,3.0592521224749523,0.36363634710743875,0,medium,9.502962738693042e-06,1,1,"(0, 30]"
744,Spain,Female,46,1,0.0,3,1,1,177431.59,1,0.0,0.02173912996219283,1,good,3.0,0,0,"(45, 60]"
567,France,Female,41,9,137891.35,1,1,0,142009.46,1,0.9710011572400107,0.21951218976799539,0,medium,7.252033923564287e-06,1,1,"(30, 45]"
502,France,Female,35,6,0.0,2,1,1,80618.47,0,0.0,0.1714285665306124,0,medium,2.0,1,0,"(30, 45]"
609,France,Female,53,6,0.0,2,1,1,124218.27,0,0.0,0.11320754503381991,1,medium,2.0,0,0,"(45, 60]"
715,France,Male,37,9,165252.52,1,1,0,85286.3,0,1.9376209308888106,0.24324323666910172,0,good,6.051308317063383e-06,0,1,"(30, 45]"
541,France,Male,32,8,0.0,2,0,0,40889.14,0,0.0,0.24999999218750027,0,medium,2.0,1,0,"(30, 45]"
850,France,Female,71,4,0.0,2,1,1,107236.87,0,0.0,0.056338027375520745,1,excellent,2.0,0,0,"(60, 100]"
595,Spain,Male,23,7,0.0,2,1,1,168085.97,0,0.0,0.3043478128544429,0,medium,2.0,1,0,"(0, 30]"
650,Germany,Female,28,5,122034.4,3,0,1,146663.43,1,0.8320710895631441,0.17857142219387778,0,medium,2.4583030825481787e-05,0,1,"(0, 30]"
625,France,Female,44,7,0.0,1,1,0,4791.8,0,0.0,0.1590909054752067,0,medium,1.0,0,0,"(30, 45]"
817,France,Male,59,1,118962.58,1,1,1,120819.58,0,0.9846299747029031,0.016949152255099114,1,excellent,8.405933984165574e-06,0,1,"(45, 60]"
526,Spain,Male,49,2,0.0,1,1,0,114539.67,1,0.0,0.040816325697626006,1,medium,1.0,1,0,"(45, 60]"
850,France,Female,34,4,71379.53,2,1,1,154000.99,0,0.46350046190960525,0.11764705536332191,0,excellent,2.8018844914712737e-05,0,0,"(30, 45]"
598,France,Female,40,2,171178.25,1,1,0,137980.58,1,1.2405966839591442,0.04999999875000003,0,medium,5.8418295441766455e-06,1,1,"(30, 45]"
613,France,Male,36,9,131307.11,1,0,0,83343.73,0,1.5754887620031466,0.24999999305555576,0,medium,7.615675832970257e-06,0,1,"(30, 45]"
709,Spain,Male,62,3,0.0,2,1,1,82195.15,0,0.0,0.04838709599375652,1,good,2.0,0,0,"(60, 100]"
678,Spain,Female,27,5,87099.85,2,1,0,149550.95,0,0.5824092056882125,0.18518517832647488,0,good,2.296188843162839e-05,0,0,"(0, 30]"
720,France,Male,71,5,183135.39,2,1,1,197688.5,0,0.9263836287850513,0.07042253421940092,1,good,1.092082245369148e-05,0,1,"(60, 100]"
662,France,Male,26,0,0.0,2,0,1,72929.96,0,0.0,0.0,0,good,2.0,0,0,"(0, 30]"
525,France,Male,51,10,0.0,3,1,0,171045.35,1,0.0,0.19607842752787397,1,medium,3.0,1,0,"(45, 60]"
662,France,Male,31,3,0.0,2,0,1,27731.05,0,0.0,0.09677419042663901,0,good,2.0,0,0,"(30, 45]"
770,France,Female,33,6,0.0,2,1,1,126131.9,0,0.0,0.18181817630854014,0,excellent,2.0,0,0,"(30, 45]"
721,Spain,Female,33,4,72535.45,1,1,1,103931.49,0,0.697916002159712,0.12121211753902675,0,good,1.3786172331289994e-05,0,0,"(30, 45]"
633,Germany,Male,58,2,128137.42,2,1,0,147635.33,1,0.8679319509708961,0.03448275802615935,1,medium,1.5608121280096944e-05,0,1,"(45, 60]"
701,France,Male,51,9,0.0,2,0,0,61961.57,0,0.0,0.1764705847750866,1,good,2.0,0,0,"(45, 60]"
